db_id,db_name,dance_style,db_level,is_updated,scraped_name,scraped_level,step_count,comment_count,url,parsed_file_path
,,Foxtrot,,No,Open Telemark Natural Turn Outside Swivel Feather Ending,Silver,22,22,https://www.dancecentral.info/ballroom/international-style/slow-foxtrot/open-telemark-natural-turn-to-outside-swivel-and-feather-ending?src=routine,docs/figures steps/parsed/chunk_9/slow-foxtrot_open-telemark-natural-turn-to-outside-swivel-and-feather-ending?src=routine.json
,,Foxtrot,,No,Reverse Wave,Silver,18,24,http://www.dancecentral.info/ballroom/international-style/slow-foxtrot/reverse-wave?src=routine,docs/figures steps/parsed/chunk_7/slow-foxtrot_reverse-wave?src=routine.json
,,Foxtrot,,No,Reverse Wave,Silver,12,25,http://www.dancecentral.info/ballroom/international-style/slow-foxtrot/reverse-wave,docs/figures steps/parsed/chunk_9/slow-foxtrot_reverse-wave.json
,,Foxtrot,,No,Reverse Wave,Silver,11,8,https://www.dancecentral.info/ballroom/international-style/slow-foxtrot/reverse-wave?src=routine,docs/figures steps/parsed/chunk_10/slow-foxtrot_reverse-wave?src=routine.json
,,Foxtrot,,No,Top Spin,Silver,10,25,http://www.dancecentral.info/ballroom/international-style/slow-foxtrot/top-spin?src=routine,docs/figures steps/parsed/chunk_7/slow-foxtrot_top-spin?src=routine.json
,,Foxtrot,,No,Top Spin,Silver,4,1,http://www.dancecentral.info/ballroom/international-style/slow-foxtrot/top-spin,docs/figures steps/parsed/chunk_8/slow-foxtrot_top-spin.json
,,Foxtrot,,No,Top Spin,Silver,10,14,https://www.dancecentral.info/ballroom/international-style/slow-foxtrot/top-spin?src=routine,docs/figures steps/parsed/chunk_10/slow-foxtrot_top-spin?src=routine.json
,,Foxtrot,,No,Tumble Turn,Gold,3,3,https://www.dancecentral.info/ballroom/international-style/slow-foxtrot/tumble-turn,docs/figures steps/parsed/chunk_4/slow-foxtrot_tumble-turn.json
,,Foxtrot,,No,Weave from PP (after Open Impetus),Silver,6,10,http://www.dancecentral.info/ballroom/international-style/slow-foxtrot/weave-from-pp?src=routine,docs/figures steps/parsed/chunk_7/slow-foxtrot_weave-from-pp?src=routine.json
,,Foxtrot,,No,Weave from PP (after Open Impetus),Silver,16,49,http://www.dancecentral.info/ballroom/international-style/slow-foxtrot/weave-from-pp,docs/figures steps/parsed/chunk_8/slow-foxtrot_weave-from-pp.json
,,Jive,,No,Change ofPlaces Right to Left,Newcomer,6,0,https://www.dancecentral.info/ballroom/international-style/jive/change-of-places-right-to-left,docs/figures steps/parsed/chunk_2/jive_change-of-places-right-to-left.json
,,Jive,,No,Fishtail,Silver,14,22,https://www.dancecentral.info/ballroom/international-style/quickstep/fishtail?src=routine,docs/figures steps/parsed/chunk_10/quickstep_fishtail?src=routine.json
,,Jive,,No,Natural Turn and Back Lock,Bronze,16,11,https://www.dancecentral.info/ballroom/international-style/quickstep/natural-turn-and-back-lock,docs/figures steps/parsed/chunk_4/quickstep_natural-turn-and-back-lock.json
,,Jive,,No,RunningFinish,Bronze,8,2,https://www.dancecentral.info/ballroom/international-style/quickstep/running-finish?src=routine,docs/figures steps/parsed/chunk_10/quickstep_running-finish?src=routine.json
,,Jive,,No,Walks,Bronze,18,5,https://www.dancecentral.info/ballroom/international-style/jive/walks,docs/figures steps/parsed/chunk_3/jive_walks.json
,,Jive,,No,"Zig-Zag, Back Lock And Running Finish",Bronze,19,48,http://www.dancecentral.info/ballroom/international-style/quickstep/zig-zag-back-lock-and-running-finish,docs/figures steps/parsed/chunk_8/quickstep_zig-zag-back-lock-and-running-finish.json
,,Quickstep,,No,Backward Lock Step (Back Lock),Bronze,5,3,http://www.dancecentral.info/ballroom/international-style/quickstep/back-lock?src=routine,docs/figures steps/parsed/chunk_9/quickstep_back-lock?src=routine.json
,,Quickstep,,No,Backward Lock Step (Back Lock),Bronze,5,5,https://www.dancecentral.info/ballroom/international-style/quickstep/back-lock?src=routine,docs/figures steps/parsed/chunk_10/quickstep_back-lock?src=routine.json
,,Quickstep,,No,Change of Direction,Bronze,2,1,http://www.dancecentral.info/ballroom/international-style/quickstep/change-of-direction,docs/figures steps/parsed/chunk_8/quickstep_change-of-direction.json
,,Quickstep,,No,Closed Telemark,Silver,10,28,http://www.dancecentral.info/ballroom/international-style/quickstep/closed-telemark,docs/figures steps/parsed/chunk_8/quickstep_closed-telemark.json
,,Quickstep,,No,Closed Telemark,Silver,8,10,http://www.dancecentral.info/ballroom/international-style/quickstep/closed-telemark?src=routine,docs/figures steps/parsed/chunk_9/quickstep_closed-telemark?src=routine.json
,,Quickstep,,No,Closed Telemark,Silver,2,5,https://www.dancecentral.info/ballroom/international-style/quickstep/closed-telemark?src=routine,docs/figures steps/parsed/chunk_10/quickstep_closed-telemark?src=routine.json
,,Quickstep,,No,Cross Chasse,Bronze,9,22,http://www.dancecentral.info/ballroom/international-style/quickstep/cross-chasse,docs/figures steps/parsed/chunk_8/quickstep_cross-chasse.json
,,Quickstep,,No,Cross Chasse,Bronze,10,15,http://www.dancecentral.info/ballroom/international-style/quickstep/cross-chasse?src=routine,docs/figures steps/parsed/chunk_8/quickstep_cross-chasse?src=routine.json
,,Quickstep,,No,Cross Chasse,Bronze,9,2,https://www.dancecentral.info/ballroom/international-style/quickstep/cross-chasse?src=routine,docs/figures steps/parsed/chunk_10/quickstep_cross-chasse?src=routine.json
,,Quickstep,,No,Cross Swivel,Gold,6,2,http://www.dancecentral.info/ballroom/international-style/quickstep/cross-swivel?src=routine,docs/figures steps/parsed/chunk_8/quickstep_cross-swivel?src=routine.json
,,Quickstep,,No,Cross Swivel,Gold,6,13,http://www.dancecentral.info/ballroom/international-style/quickstep/cross-swivel,docs/figures steps/parsed/chunk_8/quickstep_cross-swivel.json
,,Quickstep,,No,Cross Swivel,Gold,6,13,https://www.dancecentral.info/ballroom/international-style/quickstep/cross-swivel?src=routine,docs/figures steps/parsed/chunk_10/quickstep_cross-swivel?src=routine.json
,,Quickstep,,No,Double Reverse Spin,Bronze,7,21,http://www.dancecentral.info/ballroom/international-style/quickstep/double-reverse-spin?src=routine,docs/figures steps/parsed/chunk_8/quickstep_double-reverse-spin?src=routine.json
,,Quickstep,,No,Double Reverse Spin,Bronze,7,23,https://www.dancecentral.info/ballroom/international-style/quickstep/double-reverse-spin?src=routine,docs/figures steps/parsed/chunk_10/quickstep_double-reverse-spin?src=routine.json
,,Quickstep,,No,Fish–Tail,Silver,13,3,http://www.dancecentral.info/ballroom/international-style/quickstep/fishtail,docs/figures steps/parsed/chunk_8/quickstep_fishtail.json
,,Quickstep,,No,Fish–Tail,Silver,14,4,http://www.dancecentral.info/ballroom/international-style/quickstep/fishtail?src=routine,docs/figures steps/parsed/chunk_9/quickstep_fishtail?src=routine.json
,,Quickstep,,No,Four Quick Run,Silver,6,8,http://www.dancecentral.info/ballroom/international-style/quickstep/four-quick-run,docs/figures steps/parsed/chunk_8/quickstep_four-quick-run.json
,,Quickstep,,No,Four Quick Run,Silver,14,18,http://www.dancecentral.info/ballroom/international-style/quickstep/four-quick-run?src=routine,docs/figures steps/parsed/chunk_9/quickstep_four-quick-run?src=routine.json
,,Quickstep,,No,Four Quick Run,Silver,13,21,https://www.dancecentral.info/ballroom/international-style/quickstep/four-quick-run?src=routine,docs/figures steps/parsed/chunk_10/quickstep_four-quick-run?src=routine.json
,,Quickstep,,No,Hover Corté,Gold,9,36,http://www.dancecentral.info/ballroom/international-style/quickstep/hover-corte?src=routine,docs/figures steps/parsed/chunk_8/quickstep_hover-corte?src=routine.json
,,Quickstep,,No,Hover Corté,Gold,8,24,http://www.dancecentral.info/ballroom/international-style/quickstep/hover-corte,docs/figures steps/parsed/chunk_8/quickstep_hover-corte.json
,,Quickstep,,No,Hover Corté,Gold,8,29,https://www.dancecentral.info/ballroom/international-style/quickstep/hover-corte?src=routine,docs/figures steps/parsed/chunk_10/quickstep_hover-corte?src=routine.json
,,Quickstep,,No,Natural Pivot Turn,Newcomer,8,20,http://www.dancecentral.info/ballroom/international-style/quickstep/natural-pivot-turn,docs/figures steps/parsed/chunk_8/quickstep_natural-pivot-turn.json
,,Quickstep,,No,Natural Pivot Turn,Newcomer,8,24,https://www.dancecentral.info/ballroom/international-style/quickstep/natural-pivot-turn?src=routine,docs/figures steps/parsed/chunk_10/quickstep_natural-pivot-turn?src=routine.json
,,Quickstep,,No,Natural Spin Turn,Newcomer,12,35,http://www.dancecentral.info/ballroom/international-style/quickstep/natural-spin-turn,docs/figures steps/parsed/chunk_8/quickstep_natural-spin-turn.json
,,Quickstep,,No,Natural Spin Turn,Newcomer,12,30,http://www.dancecentral.info/ballroom/international-style/quickstep/natural-spin-turn?src=routine,docs/figures steps/parsed/chunk_9/quickstep_natural-spin-turn?src=routine.json
,,Quickstep,,No,Natural Spin Turn,Newcomer,12,28,https://www.dancecentral.info/ballroom/international-style/quickstep/natural-spin-turn?src=routine,docs/figures steps/parsed/chunk_10/quickstep_natural-spin-turn?src=routine.json
,,Quickstep,,No,Natural Turn (at a Corner),Newcomer,12,0,http://www.dancecentral.info/ballroom/international-style/quickstep/natural-turn?src=routine,docs/figures steps/parsed/chunk_8/quickstep_natural-turn?src=routine.json
,,Quickstep,,No,Natural Turn (at a Corner),Newcomer,10,6,http://www.dancecentral.info/ballroom/international-style/quickstep/natural-turn,docs/figures steps/parsed/chunk_8/quickstep_natural-turn.json
,,Quickstep,,No,Natural Turn andBack Lock,Bronze,1,0,http://www.dancecentral.info/ballroom/international-style/quickstep/natural-turn-and-back-lock,docs/figures steps/parsed/chunk_8/quickstep_natural-turn-and-back-lock.json
,,Quickstep,,No,Natural Turn andBack Lock,Bronze,8,17,http://www.dancecentral.info/ballroom/international-style/quickstep/natural-turn-and-back-lock?src=routine,docs/figures steps/parsed/chunk_8/quickstep_natural-turn-and-back-lock?src=routine.json
,,Quickstep,,No,Natural Turn with Hesitation,Newcomer,12,20,http://www.dancecentral.info/ballroom/international-style/quickstep/natural-turn-with-hesitation,docs/figures steps/parsed/chunk_8/quickstep_natural-turn-with-hesitation.json
,,Quickstep,,No,Natural Turn with Hesitation,Newcomer,12,4,https://www.dancecentral.info/ballroom/international-style/quickstep/natural-turn-with-hesitation?src=routine,docs/figures steps/parsed/chunk_10/quickstep_natural-turn-with-hesitation?src=routine.json
,,Quickstep,,No,NaturalTurn and Back Lock,Bronze,7,13,https://www.dancecentral.info/ballroom/international-style/quickstep/natural-turn-and-back-lock?src=routine,docs/figures steps/parsed/chunk_10/quickstep_natural-turn-and-back-lock?src=routine.json
,,Quickstep,,No,Quarter Turn to Right,Silver,16,6,https://www.dancecentral.info/ballroom/international-style/quickstep/v6,docs/figures steps/parsed/chunk_5/quickstep_v6.json
,,Quickstep,,No,Quarter Turn to Right,Newcomer,8,7,http://www.dancecentral.info/ballroom/international-style/quickstep/quarter-turn-to-right,docs/figures steps/parsed/chunk_8/quickstep_quarter-turn-to-right.json
,,Quickstep,,No,Quick Open Reverse,Silver,8,4,http://www.dancecentral.info/ballroom/international-style/quickstep/quick-open-reverse,docs/figures steps/parsed/chunk_8/quickstep_quick-open-reverse.json
,,Quickstep,,No,Quick Open Reverse,Silver,10,27,http://www.dancecentral.info/ballroom/international-style/quickstep/quick-open-reverse?src=routine,docs/figures steps/parsed/chunk_9/quickstep_quick-open-reverse?src=routine.json
,,Quickstep,,No,Quick Open Reverse,Silver,4,10,https://www.dancecentral.info/ballroom/international-style/quickstep/quick-open-reverse?src=routine,docs/figures steps/parsed/chunk_10/quickstep_quick-open-reverse?src=routine.json
,,Quickstep,,No,QuickstepV6,Silver,16,25,https://www.dancecentral.info/ballroom/international-style/quickstep/v6?src=routine,docs/figures steps/parsed/chunk_10/quickstep_v6?src=routine.json
,,Quickstep,,No,Reverse Pivot,Bronze,2,2,http://www.dancecentral.info/ballroom/international-style/quickstep/reverse-pivot,docs/figures steps/parsed/chunk_8/quickstep_reverse-pivot.json
,,Quickstep,,No,Reverse Pivot,Bronze,2,8,https://www.dancecentral.info/ballroom/international-style/quickstep/reverse-pivot?src=routine,docs/figures steps/parsed/chunk_10/quickstep_reverse-pivot?src=routine.json
,,Quickstep,,No,Rumba Cross,Gold,3,8,https://www.dancecentral.info/ballroom/international-style/quickstep/rumba-cross?src=routine,docs/figures steps/parsed/chunk_10/quickstep_rumba-cross?src=routine.json
,,Quickstep,,No,Running Right Turn,Silver,17,52,http://www.dancecentral.info/ballroom/international-style/quickstep/running-right-turn,docs/figures steps/parsed/chunk_8/quickstep_running-right-turn.json
,,Quickstep,,No,Running Right Turn,Silver,1,4,http://www.dancecentral.info/ballroom/international-style/quickstep/running-right-turn?src=routine,docs/figures steps/parsed/chunk_9/quickstep_running-right-turn?src=routine.json
,,Quickstep,,No,Running Right Turn,Silver,1,6,https://www.dancecentral.info/ballroom/international-style/quickstep/running-right-turn?src=routine,docs/figures steps/parsed/chunk_10/quickstep_running-right-turn?src=routine.json
,,Quickstep,,No,Six Quick Run,Gold,12,11,http://www.dancecentral.info/ballroom/international-style/quickstep/six-quick-run,docs/figures steps/parsed/chunk_8/quickstep_six-quick-run.json
,,Quickstep,,No,Six Quick Run,Gold,14,8,https://www.dancecentral.info/ballroom/international-style/quickstep/six-quick-run?src=routine,docs/figures steps/parsed/chunk_10/quickstep_six-quick-run?src=routine.json
,,Quickstep,,No,Tipple Chasse to Right (after step 4 of a Back Lock) (along side of room),Bronze,8,0,http://www.dancecentral.info/ballroom/international-style/quickstep/tipple-chasse-to-r,docs/figures steps/parsed/chunk_8/quickstep_tipple-chasse-to-r.json
,,Quickstep,,No,Tipple Chasse to Right (after step 4 of a Back Lock) (along side of room),Bronze,16,7,https://www.dancecentral.info/ballroom/international-style/quickstep/tipple-chasse-to-r?src=routine,docs/figures steps/parsed/chunk_10/quickstep_tipple-chasse-to-r?src=routine.json
,,Quickstep,,No,Tipsy To Right and Left,Gold,6,8,https://www.dancecentral.info/ballroom/international-style/quickstep/tipsy-to-right-and-left,docs/figures steps/parsed/chunk_5/quickstep_tipsy-to-right-and-left.json
,,Quickstep,,No,Tipsy to Right,Gold,6,8,http://www.dancecentral.info/ballroom/international-style/quickstep/tipsy-to-right-and-left?src=routine,docs/figures steps/parsed/chunk_9/quickstep_tipsy-to-right-and-left?src=routine.json
,,Quickstep,,No,Tipsy to Right,Gold,6,13,https://www.dancecentral.info/ballroom/international-style/quickstep/tipsy-to-right-and-left?src=routine,docs/figures steps/parsed/chunk_10/quickstep_tipsy-to-right-and-left?src=routine.json
,,Quickstep,,No,V-6 (after 1-3 of Nat. Turn),Silver,8,11,http://www.dancecentral.info/ballroom/international-style/quickstep/v6?src=routine,docs/figures steps/parsed/chunk_9/quickstep_v6?src=routine.json
,,Rumba,,No,Advanced HipTwists,Gold,6,4,http://www.dancecentral.info/ballroom/international-style/rumba/advanced-hip-twists,docs/figures steps/parsed/chunk_5/rumba_advanced-hip-twists.json
,,Rumba,,No,Alemana,Bronze,13,9,http://www.dancecentral.info/ballroom/international-style/rumba/alemana,docs/figures steps/parsed/chunk_5/rumba_alemana.json
,,Rumba,,No,Closed Basic Movement,Newcomer,6,6,https://www.dancecentral.info/ballroom/international-style/rumba/basic-movements,docs/figures steps/parsed/chunk_2/rumba_basic-movements.json
,,Rumba,,No,Closed Hip Twist,Bronze,10,18,http://www.dancecentral.info/ballroom/international-style/rumba/closed-hip-twist,docs/figures steps/parsed/chunk_5/rumba_closed-hip-twist.json
,,Rumba,,No,ContinuousHip Twists,Gold,6,7,https://www.dancecentral.info/ballroom/international-style/rumba/continuous-hip-twists,docs/figures steps/parsed/chunk_2/rumba_continuous-hip-twists.json
,,Rumba,,No,Cucarachas (LF and RF),Newcomer,6,0,http://www.dancecentral.info/ballroom/international-style/rumba/cucarachas,docs/figures steps/parsed/chunk_6/rumba_cucarachas.json
,,Rumba,,No,Fencing,Gold,6,0,http://www.dancecentral.info/ballroom/international-style/rumba/fencing,docs/figures steps/parsed/chunk_6/rumba_fencing.json
,,Rumba,,No,Hand To Hand RSP,Newcomer,6,7,http://www.dancecentral.info/ballroom/international-style/rumba/hand-to-hand,docs/figures steps/parsed/chunk_5/rumba_hand-to-hand.json
,,Rumba,,No,"Hip Twists (Advanced, Continuous and Circular)",Gold,6,3,https://www.dancecentral.info/ballroom/international-style/rumba/circular-hip-twists,docs/figures steps/parsed/chunk_2/rumba_circular-hip-twists.json
,,Rumba,,No,"Hip Twists (Advanced, Continuous and Circular)",Gold,6,5,http://www.dancecentral.info/ballroom/international-style/rumba/continuous-hip-twists,docs/figures steps/parsed/chunk_5/rumba_continuous-hip-twists.json
,,Rumba,,No,"Hip Twists (Advanced, Continuous and Circular)",Gold,2,4,http://www.dancecentral.info/ballroom/international-style/rumba/circular-hip-twists,docs/figures steps/parsed/chunk_5/rumba_circular-hip-twists.json
,,Rumba,,No,Hockey Stick,Bronze,5,0,http://www.dancecentral.info/ballroom/international-style/rumba/hockey-stick,docs/figures steps/parsed/chunk_5/rumba_hockey-stick.json
,,Rumba,,No,Natural Opening Out Movement,Bronze,10,4,http://www.dancecentral.info/ballroom/international-style/rumba/opening-out-to-right-and-left,docs/figures steps/parsed/chunk_6/rumba_opening-out-to-right-and-left.json
,,Rumba,,No,Natural Opening Out Movement,Bronze,6,1,http://www.dancecentral.info/ballroom/international-style/rumba/natural-opening-out-movement,docs/figures steps/parsed/chunk_6/rumba_natural-opening-out-movement.json
,,Rumba,,No,Natural Top,Bronze,8,7,http://www.dancecentral.info/ballroom/international-style/rumba/natural-top,docs/figures steps/parsed/chunk_6/rumba_natural-top.json
,,Rumba,,No,New York (to LSP or RSP) Check from OCPP or OPP,Newcomer,6,6,http://www.dancecentral.info/ballroom/international-style/rumba/new-york,docs/figures steps/parsed/chunk_5/rumba_new-york.json
,,Rumba,,No,Open Hip Twist,Silver,8,7,http://www.dancecentral.info/ballroom/international-style/rumba/open-hip-twist,docs/figures steps/parsed/chunk_5/rumba_open-hip-twist.json
,,Rumba,,No,Opening Out from Reverse Top,Silver,6,0,http://www.dancecentral.info/ballroom/international-style/rumba/opening-out-from-reverse-top,docs/figures steps/parsed/chunk_5/rumba_opening-out-from-reverse-top.json
,,Rumba,,No,Progressive Walks Forward,Newcomer,6,0,http://www.dancecentral.info/ballroom/international-style/rumba/progressive-walks,docs/figures steps/parsed/chunk_5/rumba_progressive-walks.json
,,Rumba,,No,Rumba Closed Basic Movements,Newcomer,6,12,http://www.dancecentral.info/ballroom/international-style/rumba/basic-movements,docs/figures steps/parsed/chunk_5/rumba_basic-movements.json
,,Rumba,,No,Rumba Cross,Gold,8,10,http://www.dancecentral.info/ballroom/international-style/quickstep/rumba-cross,docs/figures steps/parsed/chunk_8/quickstep_rumba-cross.json
,,Rumba,,No,Rumba Cross,Gold,2,6,http://www.dancecentral.info/ballroom/international-style/quickstep/rumba-cross?src=routine,docs/figures steps/parsed/chunk_8/quickstep_rumba-cross?src=routine.json
,,Rumba,,No,Shoulder to Shoulder (Left Side and Right Side) Development,Newcomer,2,7,http://www.dancecentral.info/ballroom/international-style/rumba/shoulder-to-shoulder,docs/figures steps/parsed/chunk_6/rumba_shoulder-to-shoulder.json
,,Rumba,,No,Side Step toLeft,Newcomer,0,0,http://www.dancecentral.info/ballroom/international-style/rumba/side-steps,docs/figures steps/parsed/chunk_5/rumba_side-steps.json
,,Rumba,,No,Sliding Doors,Gold,12,13,http://www.dancecentral.info/ballroom/international-style/rumba/sliding-doors,docs/figures steps/parsed/chunk_5/rumba_sliding-doors.json
,,Rumba,,No,"Spiral Turns (Spiral, Curl and Rope Spinning)",Silver,8,3,https://www.dancecentral.info/ballroom/international-style/rumba/rope-spinning,docs/figures steps/parsed/chunk_2/rumba_rope-spinning.json
,,Rumba,,No,"Spiral Turns (Spiral, Curl and Rope Spinning)",Silver,4,4,https://www.dancecentral.info/ballroom/international-style/rumba/spiral,docs/figures steps/parsed/chunk_2/rumba_spiral.json
,,Rumba,,No,"Spiral Turns (Spiral, Curl and Rope Spinning)",Silver,7,4,http://www.dancecentral.info/ballroom/international-style/rumba/curl,docs/figures steps/parsed/chunk_5/rumba_curl.json
,,Rumba,,No,"Spiral Turns (Spiral, Curl and Rope Spinning)",Silver,8,6,http://www.dancecentral.info/ballroom/international-style/rumba/rope-spinning,docs/figures steps/parsed/chunk_5/rumba_rope-spinning.json
,,Rumba,,No,"Spiral Turns (Spiral, Curl and Rope Spinning)",Silver,4,4,http://www.dancecentral.info/ballroom/international-style/rumba/spiral,docs/figures steps/parsed/chunk_5/rumba_spiral.json
,,Rumba,,No,Spot Turns to L or R (Including Switch and Underarm Turns) Developments (CHA_CHA_CHA),Newcomer,6,6,http://www.dancecentral.info/ballroom/international-style/rumba/spot-turns,docs/figures steps/parsed/chunk_5/rumba_spot-turns.json
,,Rumba,,No,Three Alemanas,Gold,9,7,http://www.dancecentral.info/ballroom/international-style/rumba/three-alemanas,docs/figures steps/parsed/chunk_6/rumba_three-alemanas.json
,,Rumba,,No,Three Threes,Gold,15,0,http://www.dancecentral.info/ballroom/international-style/rumba/three-threes,docs/figures steps/parsed/chunk_5/rumba_three-threes.json
,,Samba,,No,BackRocks,Silver,12,6,https://www.dancecentral.info/ballroom/international-style/samba/back-rocks,docs/figures steps/parsed/chunk_1/samba_back-rocks.json
,,Samba,,No,Cuban Rocks,Newcomer,3,0,https://www.dancecentral.info/ballroom/international-style/rumba/cuban-rocks,docs/figures steps/parsed/chunk_2/rumba_cuban-rocks.json
,,Samba,,No,Whisk to Left,Newcomer,2,2,https://www.dancecentral.info/ballroom/international-style/samba/whisk,docs/figures steps/parsed/chunk_1/samba_whisk.json
,,Tango,,No,(Natural) Rock Turn,Newcomer,13,21,http://www.dancecentral.info/ballroom/international-style/tango/rock-turn,docs/figures steps/parsed/chunk_6/tango_rock-turn.json
,,Tango,,No,(Natural) Rock Turn,Newcomer,14,24,http://www.dancecentral.info/ballroom/international-style/tango/rock-turn?src=routine,docs/figures steps/parsed/chunk_6/tango_rock-turn?src=routine.json
,,Tango,,No,(Natural) Rock Turn,Newcomer,13,3,https://www.dancecentral.info/ballroom/international-style/tango/rock-turn?src=routine,docs/figures steps/parsed/chunk_9/tango_rock-turn?src=routine.json
,,Tango,,No,Back Corté,Newcomer,8,12,http://www.dancecentral.info/ballroom/international-style/tango/back-corte?src=routine,docs/figures steps/parsed/chunk_6/tango_back-corte?src=routine.json
,,Tango,,No,Back Corté,Newcomer,8,3,http://www.dancecentral.info/ballroom/international-style/tango/back-corte,docs/figures steps/parsed/chunk_6/tango_back-corte.json
,,Tango,,No,Back Corté,Newcomer,8,2,https://www.dancecentral.info/ballroom/international-style/tango/back-corte?src=routine,docs/figures steps/parsed/chunk_9/tango_back-corte?src=routine.json
,,Tango,,No,Closed Promenade,Newcomer,8,20,http://www.dancecentral.info/ballroom/international-style/tango/closed-promenade?src=routine,docs/figures steps/parsed/chunk_6/tango_closed-promenade?src=routine.json
,,Tango,,No,Closed Promenade,Newcomer,9,14,http://www.dancecentral.info/ballroom/international-style/tango/closed-promenade,docs/figures steps/parsed/chunk_6/tango_closed-promenade.json
,,Tango,,No,Closed Promenade,Newcomer,8,14,https://www.dancecentral.info/ballroom/international-style/tango/closed-promenade?src=routine,docs/figures steps/parsed/chunk_9/tango_closed-promenade?src=routine.json
,,Tango,,No,Natural Promenade Turn,Bronze,8,11,http://www.dancecentral.info/ballroom/international-style/tango/natural-promenade-turn?src=routine,docs/figures steps/parsed/chunk_6/tango_natural-promenade-turn?src=routine.json
,,Tango,,No,Natural Promenade Turn,Bronze,8,2,http://www.dancecentral.info/ballroom/international-style/tango/natural-promenade-turn,docs/figures steps/parsed/chunk_6/tango_natural-promenade-turn.json
,,Tango,,No,Natural Promenade Turn,Bronze,8,6,https://www.dancecentral.info/ballroom/international-style/tango/natural-promenade-turn?src=routine,docs/figures steps/parsed/chunk_9/tango_natural-promenade-turn?src=routine.json
,,Tango,,No,Natural Twist Turn,Bronze,12,12,http://www.dancecentral.info/ballroom/international-style/tango/natural-twist-turn?src=routine,docs/figures steps/parsed/chunk_6/tango_natural-twist-turn?src=routine.json
,,Tango,,No,Natural Twist Turn,Bronze,12,14,http://www.dancecentral.info/ballroom/international-style/tango/natural-twist-turn,docs/figures steps/parsed/chunk_6/tango_natural-twist-turn.json
,,Tango,,No,Natural Twist Turn,Bronze,12,12,https://www.dancecentral.info/ballroom/international-style/tango/natural-twist-turn?src=routine,docs/figures steps/parsed/chunk_9/tango_natural-twist-turn?src=routine.json
,,Tango,,No,Open Promenade,Bronze,4,4,http://www.dancecentral.info/ballroom/international-style/tango/open-promenade,docs/figures steps/parsed/chunk_7/tango_open-promenade.json
,,Tango,,No,Open Promenade,Bronze,7,5,https://www.dancecentral.info/ballroom/international-style/tango/open-promenade?src=routine,docs/figures steps/parsed/chunk_9/tango_open-promenade?src=routine.json
,,Tango,,No,Open Reverse Turn,Newcomer,8,1,https://www.dancecentral.info/ballroom/international-style/tango/open-reverse-turn-lady-outside,docs/figures steps/parsed/chunk_3/tango_open-reverse-turn-lady-outside.json
,,Tango,,No,Open Reverse Turn,Bronze,8,12,https://www.dancecentral.info/ballroom/international-style/tango/open-reverse-turn-lady-inside,docs/figures steps/parsed/chunk_3/tango_open-reverse-turn-lady-inside.json
,,Tango,,No,Open Reverse Turn,Bronze,9,5,http://www.dancecentral.info/ballroom/international-style/tango/open-reverse-turn-lady-inside,docs/figures steps/parsed/chunk_6/tango_open-reverse-turn-lady-inside.json
,,Tango,,No,Open Reverse Turn,Newcomer,9,2,http://www.dancecentral.info/ballroom/international-style/tango/open-reverse-turn-lady-outside?src=routine,docs/figures steps/parsed/chunk_6/tango_open-reverse-turn-lady-outside?src=routine.json
,,Tango,,No,Open Reverse Turn,Bronze,12,0,https://www.dancecentral.info/ballroom/international-style/tango/open-reverse-turn-lady-inside?src=routine,docs/figures steps/parsed/chunk_9/tango_open-reverse-turn-lady-inside?src=routine.json
,,Tango,,No,"Open Reverse, Lady Outside (Open Finish)",Newcomer,9,5,http://www.dancecentral.info/ballroom/international-style/tango/open-reverse-turn-lady-outside,docs/figures steps/parsed/chunk_6/tango_open-reverse-turn-lady-outside.json
,,Tango,,No,"Open Reverse, Lady Outside (Open Finish)",Newcomer,10,0,https://www.dancecentral.info/ballroom/international-style/tango/open-reverse-turn-lady-outside?src=routine,docs/figures steps/parsed/chunk_9/tango_open-reverse-turn-lady-outside?src=routine.json
,,Tango,,No,Progressive Link,Newcomer,4,58,http://www.dancecentral.info/ballroom/international-style/tango/progressive-link,docs/figures steps/parsed/chunk_6/tango_progressive-link.json
,,Tango,,No,Progressive Link,Newcomer,4,19,http://www.dancecentral.info/ballroom/international-style/tango/progressive-link?src=routine,docs/figures steps/parsed/chunk_6/tango_progressive-link?src=routine.json
,,Tango,,No,Progressive Link,Newcomer,5,15,https://www.dancecentral.info/ballroom/international-style/tango/progressive-link?src=routine,docs/figures steps/parsed/chunk_9/tango_progressive-link?src=routine.json
,,Tango,,No,Progressive Side Step,Newcomer,6,5,http://www.dancecentral.info/ballroom/international-style/tango/progressive-side-step,docs/figures steps/parsed/chunk_6/tango_progressive-side-step.json
,,Tango,,No,Progressive Side Step,Newcomer,6,8,http://www.dancecentral.info/ballroom/international-style/tango/progressive-side-step?src=routine,docs/figures steps/parsed/chunk_6/tango_progressive-side-step?src=routine.json
,,Tango,,No,Progressive Side Step,Newcomer,6,3,https://www.dancecentral.info/ballroom/international-style/tango/progressive-side-step?src=routine,docs/figures steps/parsed/chunk_9/tango_progressive-side-step?src=routine.json
,,Tango,,No,Progressive Side Step Reverse Turn,Bronze,17,3,http://www.dancecentral.info/ballroom/international-style/tango/progressive-side-step-reverse-turn?src=routine,docs/figures steps/parsed/chunk_6/tango_progressive-side-step-reverse-turn?src=routine.json
