id,name,dance_type_id,dance_class,predefined,alternative_timing,starting_foot_leader,ending_foot_leader,starting_foot_follower,ending_foot_follower,starting_position,ending_position,preceding_figure_names,following_figure_names
bc656610-2f3e-47c9-b80d-b49d61d302dd,Closed Hip Twist,69d18fcf-92da-4748-b4b2-e532d8e8d89d,H,true,,LF,RF,RF,RF,,,"Alemana, Hand To Hand RSP, Natural Top, New York LSP, Rope Spinning, Shoulder To Shoulder Left Side","Alemana (normal; or when ending Open Position), Hockey Stick, Open Basic Movement (when ending Open Position; or when ending Open Position, follow with 1-2 Open Basic into Three Cha Cha Chas Back; or when ending Open Position, follow with 1-5 Open Basic into Natural Top), Time Step LF (when ending Open Position), Open Hip Twist (when ending Open Position), Curl (when ending Open Position), Cuban Break LF (when ending Open Position; or when ending Open CPP), Split Cuban Break LF (when ending Open Position; or when ending Open CPP), Chase (when ending Open Position), Turkish Towel (when ending Open Position), Sweetheart (when ending Open Position), Follow My Leader (when ending Open Position), New York LSP (when ending Open CPP), Spot or Switch Turn To R (Lady to L) (when ending Open CPP), Underarm Turn to L (when ending Open CPP), Three Cha Cha Chas Forward (when ending Open CPP, follow with 4-9 Three Cha Cha Chas Fwd in LSP), Reverse Top (when ending in Contact Position, follow with 6-10 or 6-15 of Reverse Top)"
32aa9660-1046-4693-aa7d-6453cac09bf8,Cross Basic,69d18fcf-92da-4748-b4b2-e532d8e8d89d,H,true,,LF,RF,RF,RF,,,"Aida, Alemana, Basic Movement In Place, Closed Basic Movement, Cross Basic, Cuban Break RF, Hand To Hand LSP, New York RSP, Rope Spinning, Shoulder To Shoulder Right Side, Side Step To Right commenced with RF, Split Cuban Break LF, Spot or Switch Turn To L (Lady to R), Three Cha Cha Chas Forward, Time Step RF, Underarm Turn To R","Fan (normal; or after steps 1-5 of Cross Basic, follow with steps 6-10 of Fan), Hockey Stick (Cross Basic ending in Fan position), Alemana (Cross Basic ending in Fan position), New York LSP, Closed Basic Movement, Spot or Switch Turn To R (Lady to L), Hand To Hand RSP, Side Step To Left commenced with LF, Side Step To Right commenced with LF, There And Back, Time Step LF, Cross Basic, Cuban Break LF, Split Cuban Break LF, Underarm Turn To R (after steps 1-5 of Cross Basic), Spiral (after steps 1-5 of Cross Basic, leady Lady to do Spiral on step 5, then steps 6-10 of Spiral)"
cd42d916-9ddc-4669-b25a-446fd546324d,"Cuban Breaks (LFoot, RFoot, Split)",69d18fcf-92da-4748-b4b2-e532d8e8d89d,H,true,,,,,,,,"",""
e5075f63-75c6-48c2-9cd8-2fec5c10f7d9,Fan,69d18fcf-92da-4748-b4b2-e532d8e8d89d,F,true,,LF,RF,RF,RF,,,"Aida, Alemana, Basic Movement In Place, Closed Basic Movement, Cross Basic, Cuban Break LF, Cuban Break RF, Hand To Hand LSP, Hand To Hand RSP, Natural Opening Out Movement, Natural Top, New York LSP, New York RSP, Open Basic Movement, Reverse Top, Rope Spinning, Shoulder To Shoulder Left Side, Shoulder To Shoulder Right Side, Side Step To Left commenced with RF, Side Step To Right commenced with LF, Side Step To Right commenced with RF, Split Cuban Break LF, Split Cuban Break RF, Spot or Switch Turn To L (Lady to R), Spot or Switch Turn To R (Lady to L), There And Back, Three Cha Cha Chas Back, Three Cha Cha Chas Forward, Time Step RF, Underarm Turn to L, Underarm Turn To R","Alemana, Hockey Stick"
a8e4b38c-7917-42e0-abcd-b13220908930,Follow My Leader,69d18fcf-92da-4748-b4b2-e532d8e8d89d,F,true,,LF,RF,LF,LF,,,"Advanced Hip Twist, Aida, Chase, Closed Hip Twist, Cuban Break RF, Curl, Hockey Stick, Open Basic Movement, Open Hip Twist, Spiral, Split Cuban Break LF, Spot or Switch Turn To L (Lady to R), Three Cha Cha Chas Forward, Time Step RF, Turkish Towel","Alemana, Open Basic Movement (Open Basic; Or, 1,2 of Open Basic to Three Cha Cha Chas Back; Or 1-5 of Open Basic to Natural Top), Time Step LF, Open Hip Twist, Curl, Cuban Break LF, Split Cuban Break LF, Chase, Turkish Towel, Advanced Hip Twist, Hip Twist Spiral, Sweetheart"
7465d11b-54f2-433c-927e-e4bde19fde29,Hand to Hand (To Right and Left SP),69d18fcf-92da-4748-b4b2-e532d8e8d89d,H,true,,LF,RF,RF,LF,,,"",""
e2a6d40f-47fc-4ab7-a71f-a56a8f15ac26,"Basic Movements (Closed, Open, In Place and Alternative)",4ca62d38-30de-4759-aea0-668fdb49d7b8,F,true,,LF,RF,RF,LF,,,"Alemana, Basic Movements: Closed, Basic Movements: Open, Cuban Rock LF, Cuban Rocks RF, Cucarachas: LF, Cucarachas: RF, Fencing, Hand To Hand LSP, Hand To Hand RSP, Natural Opening Out Movement, Natural Top, New York LSP, New York RSP, Opening Out To Right And Left, Progressive Walks Back, Progressive Walks Forward, Progressive Walks Forward in LSP, Progressive Walks Forward in RSP, Progressive Walks Forward in Right Shadow Position, Reverse Top, Rope Spinning, Shoulder To Shoulder Left Side, Shoulder To Shoulder Right Side, Side Step To Left commenced with LF, Side Step To Left commenced with RF, Side Step To Right commenced with LF, Side Step To Right commenced with RF, Spot or Switch Turn to L (Lady to R), Spot or Switch Turn To R (Lady to L), Syncopated Cuban Rock LF, Syncopated Cuban Rocks RF, Three Alemanas, Three Threes, Underarm Turn To L, Underarm Turn To R, Advanced Hip Twists, Alemana, Basic Movements: Closed, Basic Movements: Open, Closed Hip Twist, Cuban Rock LF, Cuban Rocks RF, Cucarachas: LF, Cucarachas: RF, Curl, Fencing, Hand To Hand LSP, Hand To Hand RSP, Hockey Stick, Natural Opening Out Movement, Natural Top, New York LSP, New York RSP, Open Hip Twist, Opening Out To Right And Left, Progressive Walks Back, Progressive Walks Forward, Progressive Walks Forward in LSP, Progressive Walks Forward in RSP, Progressive Walks Forward in Right Shadow Position, Reverse Top, Rope Spinning, Shoulder To Shoulder Left Side, Shoulder To Shoulder Right Side, Side Step To Left commenced with LF, Side Step To Left commenced with RF, Side Step To Right commenced with LF, Side Step To Right commenced with RF, Spiral, Spot or Switch Turn to L (Lady to R), Spot or Switch Turn To R (Lady to L), Syncopated Cuban Rock LF, Syncopated Cuban Rocks RF, Three Alemanas, Three Threes, Underarm Turn To L, Underarm Turn To R","Reverse Top, Basic Movements: Open (normal; or after 1-3 Closed Basic, follow with 4-6 Open Basic), Basic Movements: Closed, New York LSP (having turned to Open CPP on last step), Spot or Switch Turn To R (Lady to L), Underarm Turn To L, Shoulder To Shoulder Left Side, Side Step To Left commenced with LF, Side Step To Right commenced with LF, Hand To Hand RSP, Cuban Rock LF, Fan, Syncopated Cuban Rock LF, Spot or Switch Turn to L (Lady to R) (after 1-3 Closed Basic), Underarm Turn To R (after 1-3 Closed Basic), Hand To Hand LSP (after 1-3 Closed Basic), Side Step To Left commenced with RF (after 1-3 Closed Basic), Side Step To Right commenced with RF (after 1-3 Closed Basic), Cuban Rocks RF (after 1-3 Closed Basic), Natural Top (after 1-3 Closed Basic, Man step 3 LF side turning slightly R, Lady RF fwd), Syncopated Cuban Rocks RF (after 1-3 Closed Basic), Rumba Open Basic Movements, May be danced in Closed or Open Position., Normal hold, L to R hand hold, No hold., Thinking of walking ""|"" straight vertical line., Man: step 3 is LF back. Step 6: is RF fwd. Lady: opposite., Basic Movements: Open (when danced in Closed Position), Basic Movements: Closed (when danced in Closed Position; or after 1-3, follow with 4-6 of Closed Basic, when danced in Closed Position), Progressive Walks Forward (when danced in Closed Position; or when danced in Open Position), Fan (when danced in Closed Position), Alemana (when danced in Open Position, Lady RF back on 1), Open Hip Twist (when danced in Open Position), Curl (when danced in Open Position), Three Threes (when danced in Open Position), Progressive Walks Back (after 1-3 of Open Basic, when danced in Closed Position; or after 1-3 of Open Basic, when danced in Open Position, L to R hand hold), Natural Top (after 1-3 Open Basic, Man step 3 LF side turning slightly R, Lady RF fwd, danced in Open Position), Basic In Place, 3 steps are danced in place with feet together., Closed Position, No Turn., This can be danced in place of Closed Basic Movements., See technique details in Rumba Technique, Alternative Basic, Closed Position, start with feet apart., Normal hold, L to R hand hold, no hold., Think of walking ""--"" horizontal line., This can be danced in place of Closed Basic Movements., LF Alternative Basic Movement may end in Open PP, Man turning 1/8 L and Lady 1/8 R on 3. Likewise, RF Alternative Basic may end in Open CPP."
34d1628d-afd8-4a1c-9830-4e4d1f0161ef,Aida (4 Endings),4ca62d38-30de-4759-aea0-668fdb49d7b8,F,true,,RF,LF,LF,RF,,,"Cucarachas: LF, Hand To Hand RSP, Progressive Walks Forward in RSP, Progressive Walks Forward in Right Shadow Position, Reverse Top, Spot or Switch Turn To R (Lady to L), Underarm Turn To L","Cuban Rock LF (Aida followed by Cuban Rock fwd and Spot Turn; or Cuban Rock to Progressive Walks forward in Right Shadow Position), Spot or Switch Turn to L (Lady to R) (Aida followed by Double Spot Turns to L (Lady to R)), Cucarachas: LF (Aida followed by side Cucaracha, Man LF side, Lady RF side), Curl, Spiral"
bc2c329b-6159-441f-af4c-b7e9fd9c8d1f,Cucarachas (LF and RF),4ca62d38-30de-4759-aea0-668fdb49d7b8,F,true,,LF,RF,RF,LF,,,"Cucarachas: LF, Side Step To Right commenced with LF, Aida, Cucarachas: RF, Fencing, Side Step To Left commenced with RF","Spot or Switch Turn To R (Lady to L), Basic Movements: Open, Basic Movements: Closed, Cucarachas: LF, Side Step To Left commenced with LF, Fan, Spot or Switch Turn to L (Lady to R), Basic Movements: Open (4-6), Basic Movements: Closed (4-6), Cucarachas: RF, Underarm Turn To R, Side Step To Right commenced with RF, Fan (4-6, lady in line on 4), Aida"
3c4b7fd7-b409-466c-b0f1-88ee6aded5d3,Three Step,8a31b785-c726-4b8b-9fe6-b4c538b7f890,F,true,,LF,RF,RF,LF,,,"Basic Weave, Bounce Fallaway with Weave Ending, Closed Impetus and Feather Finish, Feather Step, Hover Feather, Natural Hover Telemark, Natural Telemark, Natural Twist Turn, Natural Weave, Natural Zig-Zag from PP, Open Telemark and Feather Ending, Open Telemark, Natural Turn, Outside Swivel and Feather Ending, Reverse Turn, Top Spin, Weave from PP","Natural Turn, Natural Weave, Natural Telemark, Hover Cross, Natural Twist Turn, Curved Feather to Back Feather, Natural Hover Telemark"
cdfb2215-1a1c-4760-bf07-9061b5eb6b83,Hand to Hand (To Right and Left SP),4ca62d38-30de-4759-aea0-668fdb49d7b8,F,true,,LF,RF,RF,LF,,,"Basic Movements: Closed, Cuban Rock LF, Hand To Hand RSP, New York LSP, Progressive Walks Forward in RSP, Progressive Walks Forward in Right Shadow Position, Shoulder To Shoulder Left Side, Side Step To Left commenced with LF, Side Step To Right commenced with RF, Spot or Switch Turn To R (Lady to L), Syncopated Cuban Rocks RF, Underarm Turn To L, Alemana, Basic Movements: Closed, Cuban Rocks RF, Fencing, Hand To Hand LSP, New York RSP, Progressive Walks Forward in LSP, Rope Spinning, Shoulder To Shoulder Right Side, Spot or Switch Turn to L (Lady to R), Syncopated Cuban Rock LF, Three Alemanas, Underarm Turn To R","Basic Movements: Open, Basic Movements: Closed, New York LSP, Spot or Switch Turn To R (Lady to L), Underarm Turn To L, Hand To Hand RSP, Side Step To Left commenced with LF, Side Step To Right commenced with LF, Cuban Rock LF, Fan, Progressive Walks Forward in LSP (no turn on 2&3), Rope Spinning (Rope Spinning after Hand to Hand to LSP - Man close RF to LF and lead Lady to turn R into her spiral action on 3 to continue with Rope Spinning), Syncopated Cuban Rock LF, Basic Movements: Open (4-6), Basic Movements: Closed (4-6), New York RSP, Spot or Switch Turn to L (Lady to R), Underarm Turn To R, Hand To Hand LSP, Side Step To Left commenced with RF, Side Step To Right commenced with RF, Cuban Rocks RF, Fan (4-6, lady in line on 4), Closed Hip Twist (4-6, leading lady with R hand to turn R, then changing to L to R hand hold on 5), Aida, Progressive Walks Forward in RSP (no turn on 2&3), Spiral (Spiral after Hand to Hand to RSP- ending with Man close RF to LF and lead Lady to turn L into her spiral action on 3 to continue with 4-6 of Spiral), Syncopated Cuban Rocks RF"
c5d36778-9097-4a00-a3d0-5af6aa35106f,Hockey Stick,69d18fcf-92da-4748-b4b2-e532d8e8d89d,H,true,,LF,LF,RF,RF,Fan Position,,"Advanced Hip Twist, Closed Hip Twist, Cross Basic, Curl, Fan, Natural Top, Open Hip Twist, Opening Out From Reverse Top, Spiral, Sweetheart","Open Basic Movement (normal; or 1-2 Open Basic into Three Cha Cha Chas Back; or 1-5 Open Basic into Natural Top), Shoulder To Shoulder Left Side, Time Step LF, Alemana, Open Hip Twist, Curl, Chase, Turkish Towel, Sweetheart, Follow My Leader, Three Cha Cha Chas Forward (from steps 1-7, in Open Position; or 4-9, LSP), New York LSP (in Open CPP; or no turn on first step when ending LSP), Spot or Switch Turn To R (Lady to L) (in Open CPP; or when ending LSP), Underarm Turn to L (in Open CPP), Cuban Break LF (when ending LSP, retaining LSP), Split Cuban Break LF (when ending LSP)"
44035242-be14-4184-9506-b371fb318dfa,New York (To LSP or RSP),4ca62d38-30de-4759-aea0-668fdb49d7b8,F,true,,LF,RF,RF,LF,,,"Advanced Hip Twists, Alemana, Basic Movements: Closed, Closed Hip Twist, Cuban Rocks RF, Curl, Fencing, Hand To Hand LSP, Hockey Stick, New York RSP, Open Hip Twist, Progressive Walks Forward in LSP, Rope Spinning, Shoulder To Shoulder Right Side, Side Step To Right commenced with RF, Spiral, Spot or Switch Turn to L (Lady to R), Syncopated Cuban Rock LF, Three Alemanas, Underarm Turn To R, Cuban Rock LF, Hand To Hand RSP, New York LSP, Progressive Walks Forward in RSP, Shoulder To Shoulder Left Side, Side Step To Left commenced with LF, Spot or Switch Turn To R (Lady to L), Syncopated Cuban Rocks RF, Underarm Turn To L","Side Step To Left commenced with RF, New York RSP (when ending in Open PP), Spot or Switch Turn to L (Lady to R) (when ending in Open PP), Basic Movements: Open (4-6, when ending facing partner), Basic Movements: Closed (4-6, when ending facing partner), Underarm Turn To R (when ending facing partner), Hand To Hand LSP (when New York LSP ends facing parter), Side Step To Right commenced with RF (when New York LSP ends facing parter), Cuban Rocks RF (when New York LSP ends facing parter), Fan (4-6, when New York LSP ends facing parter), Progressive Walks Forward in RSP (overturned to end fwd in RSP), Closed Hip Twist (4-6, when New York LSP ends facing parter), Syncopated Cuban Rocks RF (when New York LSP ends facing parter), Progressive Walks Forward in RSP (no turn at end of count 1 in New York RSP), New York LSP (when ending in Open CPP), Spot or Switch Turn To R (Lady to L) (when ending in Open CPP), Underarm Turn To L (when ending in Open CPP), Basic Movements: Open (when ending facing partner), Basic Movements: Closed (when ending facing partner), Hand To Hand RSP, Side Step To Left commenced with LF, Side Step To Right commenced with LF, Progressive Walks Forward in LSP (overturned to end fwd in LSP), Cuban Rock LF, Fan, Syncopated Cuban Rock LF"
44a2ce0a-528e-4f14-9f65-8fc5ca3567a9,Hip Bump (Left Shoulder Shove),f9053836-24d1-433b-a228-8ef0d62e1865,H,true,,LF,RF,RF,LF,,,"American Spin, Catapult, Change of Hands Behind Back, Change of Places Left to Right, Change of Places Right to Left, Chugging, Fallaway Throwaway, Hip Bump, Miami Special, Shoulder Spin, Simple Spin, Spanish Arms, Stop and Go, Whip Throwaway, Windmill","Link, Change of Places Left to Right, Change of Hands Behind Back, Hip Bump, American Spin (from L to R hand hold), Stop and Go"
e5b579be-0e11-4a42-aa46-36771125d2c3,Rolling of the Arm,f9053836-24d1-433b-a228-8ef0d62e1865,F,true,,LF,LF,RF,LF,,,"American Spin, Catapult, Change of Places Left to Right, Chugging, Rolling Off the Arm, Shoulder Spin, Spanish Arms, Windmill","Change of Hands Behind Back, Change of Places Left to Right (release R to L hand hold at end of step 2 and taking L to R or R to R hand hold at end of Lady's turn; or having release R to L hand hold; or with R to R hand hold), Rolling Off the Arm (normal; or with double hand hold; or with R to R hand hold), Windmill (with double hand hold), Spanish Arms (with double hand hold), American Spin (with R to R hand hold), Miami Special (with R to R hand hold), Shoulder Spin (with R to R hand hold), Chugging (with R to R hand hold), Catapult (with R to R hand hold)"
a630fd08-0805-4bd0-be81-6aef3725126e,Reverse Corte,e5893ef5-b115-4685-bf38-04ead55743a3,H,true,,,,,,,,"Closed Impetus, Natural Spin Turn, Outside Spin, Reverse Turn","Natural Turn (4-6; or 4-6 when ending BDW), Fallaway Whisk, Back Whisk (normal; or Back whisk with turn at corner), Closed Impetus (when ending BDW), Back Lock (when ending BDW), Outside Change (at corner; or into Closed Wing), Open Impetus (when ending BDW), Outside Spin (underturned)"
5c719d89-4076-4e78-895f-24170aa8ddad,Backward Lock Step (Back Lock),e5893ef5-b115-4685-bf38-04ead55743a3,H,true,,,,,,,,"Cross Hesitation, Drag Hesitation, Hover Corte, Progressive Chasse To R, Reverse Corte","Natural Turn (4-6), Hesitation Change (4-6), Closed Impetus, Fallaway Whisk (standard, or with turn at corner), Back Whisk (standard, or with turn at corner), Open Impetus, Outside Spin (underturned)"
4081c459-8c6b-4fbc-98ac-61a0f5154130,"Stalking Walks, Flicks and Break (Flicks into Break)",f9053836-24d1-433b-a228-8ef0d62e1865,F,true,,LF,RF,RF,LF,,,"Basic In Place, Change of Places Left to Right, Fallaway Rock, Link, Mooch, Reverse Whip, Toe Heel Swivels, Whip","Fallaway Throwaway (step 3-8 Fallaway Throwaway), Change of Places Right to Left (step 3-8 of Change of Places)"
98f7810f-fd04-49fd-8370-42624f7a209e,Impetus Turn (Closed),e5893ef5-b115-4685-bf38-04ead55743a3,H,true,,,,,,,,"Back Lock, Cross Hesitation, Drag Hesitation, Left Whisk, Natural Turn, Progressive Chasse To R, Reverse Corte","Reverse Turn (4-6), Reverse Corte, Reverse Pivot, Turning Lock (at corner), Left Whisk (RF back into Left Whisk), Hover Corte"
6082aae8-5469-4dfb-b466-190b3b23976c,Telemark (Closed Telemark),e5893ef5-b115-4685-bf38-04ead55743a3,F,true,,,,,,,,"Closed Change RF, Closed Wing, Double Reverse Spin, Fallaway Reverse And Slip Pivot, Hesitation Change, Reverse Pivot, Reverse Turn, Wing","Closed Wing, Natural Spin Turn, Natural Turn"
5a19a5ad-f3b4-43d1-bc4f-e4f3a52493da,Back Corté,b742edb9-8245-4cfe-85c4-5b73769c17b5,F,true,,LF,LF,RF,LF,,,"Back Corte, Basic Reverse Turn, Brush Tap, Closed Promenade, Natural Twist Turn, Open Finish, Open Promenade, Open Reverse Turn, Lady In Line, Open Reverse Turn, Lady Outside, Outside Swivel, Progressive Side Step Reverse Turn, Promenade Link, RF Rock, Reverse Outside Swivel, Rock Turn","Walk (LF), Progressive Side Step, Progressive Link, Back Corte, LF Rock, Open Reverse Turn, Lady Outside (when preceding figure ended DC), Open Reverse Turn, Lady In Line (when preceding figure ended DC), Progressive Side Step Reverse Turn (when preceding figure ended DC), Reverse Outside Swivel (when preceding figure ended DC), Basic Reverse Turn (when preceding figure ended DC), Fallaway Reverse and Slip Pivot (when preceding figure ended DC; or normal), Four Step, Outside Swivel, Four Step Change, Brush Tap, Fallaway Four Step, Oversway, Five Step, Contra Check"
721e6c80-a1f4-4d0f-ab2b-70dba2e25361,"Open Reverse, Lady in Line (Closed Finish)",b742edb9-8245-4cfe-85c4-5b73769c17b5,F,true,,LF,LF,RF,LF,,,"Back Corte, Brush Tap, Closed Promenade, Fallaway Reverse and Slip Pivot, Four Step Change, Open Finish, Open Promenade, Outside Swivel, Promenade Link, Reverse Outside Swivel, Rock Turn, Walk","Walk (LF), Progressive Side Step, Progressive Link, Back Corte, LF Rock, Closed Promenade (at end of last step of preceding figure, using Open Finish, keep feet in place and turn Lady to PP, count &), Open Promenade (at end of last step of preceding figure, using Open Finish, keep feet in place and turn Lady to PP, count &), Natural Promenade Turn (at end of last step of preceding figure, using Open Finish, keep feet in place and turn Lady to PP, count &), Promenade Link (at end of last step of preceding figure, using Open Finish, keep feet in place and turn Lady to PP, count &), Back Open Promenade (at end of last step of preceding figure, using Open Finish, keep feet in place and turn Lady to PP, count &), Fallaway Promenade (at end of last step of preceding figure, using Open Finish, keep feet in place and turn Lady to PP, count &), Four Step, Outside Swivel, Four Step Change, Brush Tap, Fallaway Four Step, Five Step, Contra Check"
5b953bf2-45fc-401c-8432-4a2faa1ca42a,"Open Reverse, Lady Outside (Open Finish)",b742edb9-8245-4cfe-85c4-5b73769c17b5,F,true,,LF,LF,RF,LF,,,"Back Corte, Brush Tap, Closed Promenade, Fallaway Reverse and Slip Pivot, Four Step Change, Open Finish, Open Promenade, Outside Swivel, Promenade Link, Reverse Outside Swivel, Rock Turn, Walk","Walk (LF), Progressive Side Step, Progressive Link, Back Corte, LF Rock, Closed Promenade (at end of last step of preceding figure, using Open Finish, keep feet in place and turn Lady to PP, count &), Open Promenade (at end of last step of preceding figure, using Open Finish, keep feet in place and turn Lady to PP, count &), Natural Promenade Turn (at end of last step of preceding figure, using Open Finish, keep feet in place and turn Lady to PP, count &), Promenade Link (at end of last step of preceding figure, using Open Finish, keep feet in place and turn Lady to PP, count &), Back Open Promenade (at end of last step of preceding figure, using Open Finish, keep feet in place and turn Lady to PP, count &), Fallaway Promenade (at end of last step of preceding figure, using Open Finish, keep feet in place and turn Lady to PP, count &), Four Step, Outside Swivel, Four Step Change, Brush Tap, Fallaway Four Step, Five Step, Contra Check"
2b4f3fd6-f0b1-48bb-9fbc-04f099d8c0de,Hover Corté,e5893ef5-b115-4685-bf38-04ead55743a3,F,true,,,,,,,,"Closed Impetus, Natural Spin Turn, Outside Spin, Reverse Turn","Back Lock, Outside Change, Fallaway Whisk, Back Whisk, Outside Spin"
eaec58d3-436e-4f8c-b73f-a67dfb46f6f7,Open Finish,b742edb9-8245-4cfe-85c4-5b73769c17b5,F,true,,RF,RF,LF,LF,,,LF Rock,"Walk (LF), Progressive Side Step, Progressive Link, Open Reverse Turn, Lady Outside (when preceding figure ends DC), Open Reverse Turn, Lady In Line (when preceding figure ends DC), Progressive Side Step Reverse Turn (when preceding figure ends DC), Reverse Outside Swivel (when preceding figure ends DC; or normal), Basic Reverse Turn (when preceding figure ends DC), Fallaway Reverse and Slip Pivot (when preceding figure ends DC; or normal), Four Step, Four Step Change, Brush Tap, Fallaway Four Step, Oversway, Five Step, Back Corte (step 1 of Back Corte in CBMP with Lady OP), LF Rock (LF Rock in CBMP with Lady OP, no turn or up to 1/4 to R), Outside Swivel, Closed Promenade (after Open Finish, place LF to side without weight leading Lady to turn to PP, count &, then proceed with the Promenade figure), Open Promenade (after Open Finish, place LF to side without weight leading Lady to turn to PP, count &, then proceed with the Promenade figure), Natural Promenade Turn (after Open Finish, place LF to side without weight leading Lady to turn to PP, count &, then proceed with the Promenade figure), Promenade Link (after Open Finish, place LF to side without weight leading Lady to turn to PP, count &, then proceed with the Promenade figure), Back Open Promenade (after Open Finish, place LF to side without weight leading Lady to turn to PP, count &, then proceed with the Promenade figure), Fallaway Promenade (after Open Finish, place LF to side without weight leading Lady to turn to PP, count &, then proceed with the Promenade figure)"
206de92a-9169-4c76-9d33-9f0b84519245,Progressive Chasse to Right,e5893ef5-b115-4685-bf38-04ead55743a3,H,true,,,,,,,,"Closed Change RF, Closed Wing, Double Reverse Spin, Fallaway Reverse And Slip Pivot, Hesitation Change, Reverse Pivot, Reverse Turn, Wing","Natural Turn (4-6), Hesitation Change (4-6), Closed Impetus, Back Lock, Fallaway Whisk (standard, or with turn at corner), Back Whisk (standard, or with turn at corner), Open Impetus, Outside Spin (underturned), Outside Change (when ending DC)"
4bd229c6-5b91-43f9-af35-c47847914f59,(Natural) Rock Turn,b742edb9-8245-4cfe-85c4-5b73769c17b5,F,true,,RF,LF,LF,LF,,,"Natural Promenade Turn, Progressive Side Step, Walk","Walk (LF), Progressive Side Step, Progressive Link, Back Corte, LF Rock, Open Reverse Turn, Lady Outside (when preceding figure ended DC), Open Reverse Turn, Lady In Line (when preceding figure ended DC), Progressive Side Step Reverse Turn (when preceding figure ended DC), Reverse Outside Swivel (when preceding figure ended DC), Basic Reverse Turn (when preceding figure ended DC), Fallaway Reverse and Slip Pivot (when preceding figure ended DC; or normal), Four Step, Outside Swivel, Four Step Change, Brush Tap, Fallaway Four Step, Oversway, Five Step, Contra Check"
a7ad9a39-e444-484d-8355-df4c96170c9a,Reverse Turn,8a31b785-c726-4b8b-9fe6-b4c538b7f890,F,true,,LF,LF,RF,RF,,,"Bounce Fallaway with Weave Ending, Closed Impetus and Feather Finish, Feather Step, Hover Cross, Hover Feather, Natural Hover Telemark, Natural Telemark, Natural Twist Turn, Natural Zig-Zag from PP, Open Telemark and Feather Ending, Open Telemark, Natural Turn, Outside Swivel and Feather Ending, Reverse Turn, Top Spin","Three Step, Change Of Direction, Basic Weave (1-4 Reverse Turn to end BDW, check, and Basic Weave), Reverse Turn (1-4 Reverse Turn to end BLOD near corner, check and Basic Weave turning 1/8, 1/8, 3/8; or 1/4, 1/8, 3/4; to end DW of new LOD), Hover Telemark, Reverse Wave, Top Spin (check back after step 6), Outside Swivel (check back after step 6), Fallaway Reverse and Slip Pivot (at corner)"
c4479c80-8e0f-4957-bfd1-7948e48f222e,Reverse Wave,8a31b785-c726-4b8b-9fe6-b4c538b7f890,F,true,,LF,LF,RF,RF,,,"Basic Weave, Bounce Fallaway with Weave Ending, Closed Impetus and Feather Finish, Fallaway Reverse and Slip Pivot, Feather Step, Hover Cross, Hover Feather, Natural Hover Telemark, Natural Telemark, Natural Twist Turn, Natural Weave, Natural Zig-Zag from PP, Open Telemark and Feather Ending, Open Telemark, Natural Turn, Outside Swivel and Feather Ending, Reverse Turn, Top Spin, Weave from PP","Feather Step, Basic Weave (after step 4), Closed Impetus and Feather Finish (after step 6), Open Impetus (after step 6), Hover Feather (after step 8), Curved Feather to Back Feather (at corner)"
1e11e1dd-55d2-46ac-982e-aa560648aceb,Bounce Fallaway with Weave Ending,8a31b785-c726-4b8b-9fe6-b4c538b7f890,F,true,,LF,LF,RF,RF,,,"Closed Impetus and Feather Finish, Feather Step, Hover Cross, Hover Feather, Natural Hover Telemark, Natural Telemark, Natural Twist Turn, Natural Zig-Zag from PP, Open Telemark, Natural Turn, Outside Swivel and Feather Ending, Top Spin","Three Step, Change Of Direction, Basic Weave (1-4 Reverse Turn to end BDW, check, and Basic Weave), Reverse Turn (1-4 Reverse Turn to end BLOD near corner, check and Basic Weave turning 1/8, 1/8, 3/8; or 1/4, 1/8, 3/4; to end DW of new LOD), Hover Telemark, Reverse Wave, Top Spin (check back after step 6), Outside Swivel (check back after step 6), Fallaway Reverse and Slip Pivot (at corner)"
3dca79c7-d0ff-4cf3-87b7-993174c9cf93,Change of Direction,8a31b785-c726-4b8b-9fe6-b4c538b7f890,F,true,,LF,LF,RF,RF,,,"Basic Weave, Bounce Fallaway with Weave Ending, Closed Impetus and Feather Finish, Fallaway Reverse and Slip Pivot, Feather Step, Hover Feather, Natural Hover Telemark, Natural Telemark, Natural Twist Turn, Natural Weave, Natural Zig-Zag from PP, Open Telemark and Feather Ending, Open Telemark, Natural Turn, Outside Swivel and Feather Ending, Reverse Turn, Top Spin, Weave from PP","Feather Step, Curved Feather to Back Feather, Natural Weave (at corner for Bronze; side of room for Silver and Gold)"
fc5f4fab-4f89-4277-98e3-ab8dfc757ae9,Top Spin,8a31b785-c726-4b8b-9fe6-b4c538b7f890,F,true,,LF,LF,RF,RF,,,"Basic Weave, Bounce Fallaway with Weave Ending, Closed Impetus and Feather Finish, Feather Step, Hover Feather, Natural Twist Turn, Natural Weave, Open Telemark and Feather Ending, Reverse Turn","Reverse Turn (if Top Spin ended DC), Closed Telemark (if Top Spin ended DC), Open Telemark and Feather Ending (if Top Spin ended DC), Open Telemark, Natural Turn, Outside Swivel and Feather Ending (if Top Spin ended DC), Reverse Wave (if Top Spin ended DC at corner; or if Top Spin ended LOD or DW), Three Step (if Top Spin ended LOD or DW), Change Of Direction (if Top Spin ended LOD or DW), Hover Telemark (if Top Spin ended LOD or DW), Fallaway Reverse and Slip Pivot, Bounce Fallaway with Weave Ending"
